MEMBER ID,PICTURE,SEX,TITLE,FIRSTNAME,LASTNAME,MIDDLE NAME,FULLNAMES,ADDRESS,PROJECT,DATE OF BIRTH,SOCIAL STATUS,MONTHLY INCOME,CONTACT NO,WAIVER OF RIGHTS,STATUS,NOTES,DATE ENCODED,ENCODED BY,FB LINK,PAID,BENEFICIARY PROFILE,BIRTH CERTIFICATE,RESERVATION AGREEMENT,ID PICTURE,SINUMPAANG SALAYSAY,MARRIAGE CERTIFICATE,OCCUPATION,RELIGION,MEMBERSHIP FEE,PROCESSING FEE,YEARS TO PAY 1,Date Created,Created By,Date Updated,Updated By,Company Name,Office Address,FULLNAME,POSSIBLE_DUPLICATE
1825,,,,Randy,Zeng,E,,"Purok 12, Brgy. 48, , FEMALE",MASAO,,,0.0,,False,,,2024-08-13,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Zeng Randy,False
1826,,,,Marshall,Wang,L,,"Purok 3, Brgy. 48, , MALE",MASAO,,,0.0,,False,,,2024-08-13,Ricz Gasul,,False,True,True,True,True,True,False,,,True,False,,,,,,,,Wang Marshall,False
1827,,,,Arthur,Carlson,B,,"Purok 11, Brgy. 48, , MALE",MASAO,,,0.0,,False,,,2024-08-13,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Carlson Arthur,False
1828,,,,Jessie,Jimenez,K,,"Purok 7, Brgy. 48, , SEX",MASAO,,,0.0,,False,,,2024-08-13,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Jimenez Jessie,False
1829,,,,Robin,Ramos,Y,,"Purok 1, Brgy. 46, , MALE",MASAO,,,0.0,,False,,,2024-08-13,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Ramos Robin,False
1830,,,,Deanna,Gutierrez,L,,"Purok 5, Brgy. 52, ,",MASAO,,,0.0,,False,,,2024-08-13,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Gutierrez Deanna,False
1831,,,,Roy,Navarro,D,,"Purok 11, Brgy. MEMBER ID, , FEMALE",RIZAL,,,0.0,,False,,,2024-08-21,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Navarro Roy,False
1832,,,,Shawn,Rai,B,,"Purok 6, Brgy. 51, , MALE",RIZAL,,,0.0,,False,,,2024-08-21,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Rai Shawn,False
1834,,,,Mindy,Luo,O,,"Purok 3, Brgy. 47, , MALE",RIZAL,,,0.0,,False,,,2024-08-21,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,2024-11-18,,,,Luo Mindy,False
1835,,,,Cara,Zhou,C,,"Purok 7, Brgy. 48, , SEX",RIZAL,,,0.0,,False,,,2024-08-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Zhou Cara,False
1836,,,,Anne,Ramos,G,,"Purok 2, Brgy. 52, , FEMALE",RIZAL,,,0.0,,False,,,2024-08-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Ramos Anne,False
1837,,,,Raymond,Rodriguez,X,,"Purok 2, Brgy. 52, ,",BANCASI,,,0.0,,False,,,2024-08-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Rodriguez Raymond,False
1838,,,,Carrie,Ortega,U,,"Purok 6, Brgy. 50, , MALE",BANCASI,,,0.0,,False,,,2024-08-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Ortega Carrie,False
1839,,,,Deanna,Suarez,F,,"Purok 1, Brgy. 48, , FEMALE",BANCASI,,,0.0,,False,,,2024-08-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Suarez Deanna,False
1840,,,,Roberto,Gutierrez,J,,"Purok 6, Brgy. 52, ,",BANCASI,,,0.0,,False,,,2024-08-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Gutierrez Roberto,False
1841,,,,Terrence,Carson,A,,"Purok 9, Brgy. 49, , MALE",BANCASI,,,0.0,,False,,,2024-08-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Carson Terrence,False
1842,,,,Ramon,Ye,N,,"Purok 3, Brgy. 49, ,",BANCASI,,,0.0,,False,,,2024-08-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Ye Ramon,False
1846,,,,Cynthia,Malhotra,O,,"Purok 5, Brgy. 47, , MALE",BANCASI,,,0.0,,False,,Walang bayad ng Processing Fee,2024-09-05,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Malhotra Cynthia,False
1847,,,,Jarrod,Prasad,C,,"Purok 9, Brgy. 48, , SEX",BANCASI,,,0.0,,False,,,2024-09-05,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Prasad Jarrod,False
1848,,,,Tyrone,Serrano,Y,,"Purok 10, Brgy. 51, ,",BANCASI,,Married,0.0,,False,,,2024-09-05,Ricz Gasul,,False,False,False,False,False,False,False,,,True,True,,,,2024-11-25,,,,Serrano Tyrone,False
1849,,,,Cindy,Ramos,N,,"Purok 8, Brgy. 52, ,",BANCASI,1996-03-19,,0.0,,False,,,2024-09-05,Ricz Gasul,,False,False,False,False,True,False,False,,,False,False,,,,,,,,Ramos Cindy,False
1850,,,,Damien,Shan,Q,,"Purok 3, Brgy. 50, PICTURE, SEX",BANCASI,,,0.0,,False,,,2024-09-05,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Shan Damien,False
1851,,,,Julian,Ross,B,,"Purok 3, Brgy. 50, ,",BANCASI,,Single,0.0,,False,Active,,2024-09-05,Ricz Gasul,,False,True,True,True,True,True,False,,,False,False,,,,2024-11-25,,,,Ross Julian,False
1852,,,,Jennifer,Collins,P,,"Purok 5, Brgy. 53, PICTURE, MALE",BANCASI,,,0.0,,False,,,2024-09-05,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Collins Jennifer,False
1853,,,,Brittney,Sun,E,,"Purok 8, Brgy. 50, , FEMALE",BANCASI,,,0.0,,False,,,2024-09-05,Ricz Gasul,,False,True,False,True,False,True,False,,,True,True,,,,2024-11-25,,,,Sun Brittney,False
1854,,,,Virginia,Patel,T,,"Purok 7, Brgy. 51, , FEMALE",MASAO,,,0.0,,False,,,2024-09-09,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Patel Virginia,False
1855,,,,Calvin,Nara,T,,"Purok 12, Brgy. 49, , SEX",BANCASI,,,0.0,,False,,,2024-09-09,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Nara Calvin,False
1856,,,,Edward,Miller,D,,"Purok 11, Brgy. 47, , FEMALE",BANCASI,1997-05-20,Single,18200.0,,False,,,2024-09-10,Ricz Gasul,,False,True,True,False,True,False,False,B.P.O,CHRISTIAN,False,False,,,,,,,,Miller Edward,False
1857,,FEMALE,Mrs.,Ashlee,Tang,U,,"Purok 2, Brgy. 50, , SEX",RIZAL,,,0.0,,False,,,2024-09-16,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Tang Ashlee,False
1858,,,,Alicia,Xu,O,,"Purok 4, Brgy. 46, , MALE",RIZAL,,,0.0,,False,,,2024-09-18,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Xu Alicia,False
1859,,,,Lacey,Jai,K,,"Purok 8, Brgy. 48, , SEX",RIZAL,,,0.0,,False,,,2024-09-19,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,,,,,,,,Jai Lacey,False
1872,,FEMALE,Ms.,Wendy,Romero,X,,"Purok 6, Brgy. 49, ,",MASAO,,Single,0.0,,True,Active,,2024-10-07,Ricz Gasul,,False,True,True,False,True,True,False,,INC,True,True,0.0,,,,,,,Romero Wendy,False
1873,,MALE,Mr.,Carly,Luo,E,,"Purok 4, Brgy. 52, ,",MASAO,1980-03-21,Married,0.0,,True,Active,,2024-10-07,Ricz Gasul,,False,False,False,False,True,False,False,,CATHOLIC,False,False,0.0,,,,,,,Luo Carly,False
1875,,FEMALE,Ms.,Jimmy,Ortega,X,,"Purok 6, Brgy. MEMBER ID, , MALE",MASAO,,,0.0,,False,,,2024-10-09,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Ortega Jimmy,False
1876,,FEMALE,Ms.,Francisco,Martinez,K,,"Purok 5, Brgy. 46, , MALE",MASAO,,,0.0,,False,,,2024-10-09,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Martinez Francisco,False
1877,,MALE,Mr.,Lance,Vazquez,M,,"Purok 11, Brgy. MEMBER ID, , SEX",BANCASI,,,0.0,,False,,,2024-10-09,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Vazquez Lance,False
1878,,FEMALE,Mrs.,David,Robinett,F,,"Purok 4, Brgy. 47, , MALE",BANCASI,,,,,True,,,2024-10-09,Ricz Gasul,,False,True,True,True,True,True,True,,,False,True,0.0,,,2024-11-19,,,,Robinett David,False
1879,,FEMALE,,Shannon,Liang,F,,"Purok 2, Brgy. 48, ,",BANCASI,,Single,0.0,,False,Active,,2024-10-14,Ricz Gasul,,False,True,True,True,True,True,False,,,False,True,0.0,,,2024-11-25,,,,Liang Shannon,False
1880,,MALE,,Gary,Vazquez,O,,"Purok 7, Brgy. 45, , SEX",BANCASI,,Married,0.0,,False,Active,,2024-10-14,Ricz Gasul,,False,True,True,True,True,True,False,,,False,True,0.0,,,2024-11-25,,,,Vazquez Gary,False
1881,,FEMALE,,Mitchell,Kumar,O,,"Purok 10, Brgy. 46, , FEMALE",BANCASI,,Single,0.0,,False,Active,,2024-10-14,Ricz Gasul,,False,True,True,True,True,True,False,,,False,True,0.0,,,2024-11-25,,,,Kumar Mitchell,False
1882,,FEMALE,,Meredith,Raman,G,,"Purok 6, Brgy. 50, PICTURE, MALE",BANCASI,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Raman Meredith,False
1883,,FEMALE,,Edward,Patterson,R,,"Purok 12, Brgy. 51, , MALE",BANCASI,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Patterson Edward,False
1884,,MALE,Mr.,Marie,Gill,O,,"Purok 10, Brgy. 50, , MALE",BANCASI,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Gill Marie,False
1885,,FEMALE,,Tiffany,Wang,U,,"Purok 3, Brgy. 48, , FEMALE",BANCASI,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Wang Tiffany,False
1886,,,,Miguel,Allen,Y,,"Purok 2, Brgy. MEMBER ID, PICTURE,",BANCASI,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Allen Miguel,False
1887,,MALE,,Jaclyn,Cai,N,,"Purok 1, Brgy. 45, , MALE",BANCASI,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Cai Jaclyn,False
1888,,FEMALE,,Megan,Ramirez,I,,"Purok 9, Brgy. 47, , MALE",BANCASI,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Ramirez Megan,False
1889,,FEMALE,,Joseph,Martin,H,,"Purok 11, Brgy. 45, PICTURE, MALE",BANCASI,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Martin Joseph,False
1890,,FEMALE,,Karl,Shan,E,,"Purok 11, Brgy. 47, PICTURE,",RIZAL,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,2024-11-14,,,,Shan Karl,False
1891,,MALE,Mr.,Christine,Raji,Z,,"Purok 12, Brgy. 46, ,",RIZAL,,,0.0,,False,,,2024-10-14,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Raji Christine,False
1892,,,,Lindsay,Xie,H,,"Purok 5, Brgy. 49, , SEX",RIZAL,,,0.0,,False,,,2024-10-15,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Xie Lindsay,False
1894,,FEMALE,,Willie,Zhao,E,,"Purok 7, Brgy. 45, ,",RIZAL,,,0.0,,False,,,2024-10-16,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Zhao Willie,False
1895,,FEMALE,,Kurt,Pal,F,,"Purok 4, Brgy. 47, , SEX",RIZAL,,,0.0,,False,,,2024-10-16,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Pal Kurt,False
1896,,FEMALE,,George,McDonald,F,,"Purok 7, Brgy. 49, , SEX",RIZAL,,,0.0,,False,,,2024-10-16,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,McDonald George,False
1897,,FEMALE,,Beth,Gutierrez,D,,"Purok 1, Brgy. 48, , MALE",RIZAL,,,0.0,,False,,,2024-10-16,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Gutierrez Beth,False
1898,,FEMALE,,Ian,Lopez,E,,"Purok 3, Brgy. 53, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-18,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Lopez Ian,False
1901,,FEMALE,,Latoya,Shan,X,,"Purok 4, Brgy. 50, , SEX",RIZAL,,,0.0,,False,,,2024-10-21,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Shan Latoya,False
1902,,MALE,Mr.,Colin,Nath,G,,"Purok 1, Brgy. 50, , MALE",MASAO,,,0.0,,False,Active,,2024-10-21,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Nath Colin,False
1903,,MALE,Mr.,Brenda,Mehta,V,,"Purok 9, Brgy. 49, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-21,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Mehta Brenda,False
1904,,,,Franklin,Raji,V,,"Purok 7, Brgy. 47, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Raji Franklin,False
1905,,,,Linda,Navarro,N,,"Purok 6, Brgy. 53, , MALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Navarro Linda,False
1906,,,,Kelli,Cai,A,,"Purok 5, Brgy. 52, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Cai Kelli,False
1907,,,,Nancy,Schmidt,Y,,"Purok 2, Brgy. 53, , SEX",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Schmidt Nancy,False
1908,,,,Megan,Taylor,D,,"Purok 12, Brgy. 48, ,",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Taylor Megan,False
1909,,,,Bonnie,Goel,A,,"Purok 3, Brgy. 52, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Goel Bonnie,False
1911,,,,Latoya,Xu,W,,"Purok 7, Brgy. 53, PICTURE, MALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Xu Latoya,False
1912,,,,Mario,She,W,,"Purok 4, Brgy. 51, ,",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,She Mario,False
1913,,,,Darren,Gill,D,,"Purok 8, Brgy. 48, PICTURE, FEMALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Gill Darren,False
1914,,,,Jacqueline,Hayes,C,,"Purok 8, Brgy. 45, , MALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Hayes Jacqueline,False
1915,,,,Maurice,Goel,C,,"Purok 7, Brgy. 47, , MALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Goel Maurice,False
1916,,,,Devin,Ross,N,,"Purok 4, Brgy. 51, , MALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Ross Devin,False
1917,,,,Sydney,Bryant,J,,"Purok 11, Brgy. 50, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Bryant Sydney,False
1918,,,,Megan,Stewart,L,,"Purok 7, Brgy. 46, , SEX",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Stewart Megan,False
1919,,,,Ian,Richardson,T,,"Purok 9, Brgy. 52, ,",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Richardson Ian,False
1920,,,,Randy,She,R,,"Purok 5, Brgy. 51, , SEX",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,She Randy,False
1921,,,,Katrina,Becker,I,,"Purok 8, Brgy. 50, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-24,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Becker Katrina,False
1922,,,,Lacey,Zheng,S,,"Purok 9, Brgy. 46, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Zheng Lacey,False
1923,,,,Rafael,Hu,Y,,"Purok 7, Brgy. 52, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Hu Rafael,False
1924,,,,Kyle,Scott,G,,"Purok 7, Brgy. 48, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Scott Kyle,False
1925,,,,Jordan,Turner,M,,"Purok 8, Brgy. 47, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Turner Jordan,False
1926,,,,Amy,Sun,S,,"Purok 11, Brgy. 51, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Sun Amy,False
1927,,,,Dustin,Deng,K,,"Purok 6, Brgy. 47, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Deng Dustin,False
1928,,,,Jasmine,Stewart,X,,"Purok 11, Brgy. 49, PICTURE, SEX",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Stewart Jasmine,False
1929,,,,Pamela,Garcia,Y,,"Purok 12, Brgy. 45, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Garcia Pamela,False
1930,,,,Ariana,Gray,Q,,"Purok 10, Brgy. MEMBER ID, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Gray Ariana,False
1931,,,,Kristopher,Mehta,J,,"Purok 10, Brgy. MEMBER ID, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Mehta Kristopher,False
1932,,,,Desiree,Dominguez,U,,"Purok 9, Brgy. 50, ,",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Dominguez Desiree,False
1933,,,,Deanna,Perez,O,,"Purok 3, Brgy. 53, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Perez Deanna,False
1934,,,,Marco,Lopez,W,,"Purok 12, Brgy. 51, PICTURE,",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Lopez Marco,False
1935,,,,Casey,Yuan,K,,"Purok 11, Brgy. 45, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Yuan Casey,False
1936,,,,Bryant,Garcia,E,,"Purok 9, Brgy. 46, , FEMALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Garcia Bryant,False
1937,,,,Dominique,Prasad,R,,"Purok 1, Brgy. 47, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Prasad Dominique,False
1938,,,,Maurice,Shan,J,,"Purok 1, Brgy. 50, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Shan Maurice,False
1939,,,,Andre,Lopez,Y,,"Purok 11, Brgy. MEMBER ID, , SEX",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Lopez Andre,False
1940,,,,Robin,Romero,W,,"Purok 4, Brgy. 52, , MALE",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Romero Robin,False
1941,,,,Taylor,Cox,R,,"Purok 9, Brgy. MEMBER ID, , SEX",RIZAL,,,0.0,,False,,,2024-10-28,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Cox Taylor,False
1942,,,,Alfredo,Moreno,W,,"Purok 7, Brgy. MEMBER ID, ,",RIZAL,,,0.0,,False,,,2024-10-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Moreno Alfredo,False
1943,,,,Jenny,Nara,L,,"Purok 1, Brgy. 50, , MALE",RIZAL,,,0.0,,False,,,2024-10-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Nara Jenny,False
1944,,,,Janet,Munoz,N,,"Purok 1, Brgy. 53, PICTURE, MALE",RIZAL,,,0.0,,False,,,2024-10-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Munoz Janet,False
1945,,,,Sergio,Weber,U,,"Purok 7, Brgy. 50, , SEX",RIZAL,,,0.0,,False,,,2024-10-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Weber Sergio,False
1946,,,,Erika,Gomez,T,,"Purok 1, Brgy. 50, PICTURE, MALE",RIZAL,,,0.0,,False,,,2024-10-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Gomez Erika,False
1947,,,,Joseph,Harris,N,,"Purok 6, Brgy. 53, PICTURE, FEMALE",RIZAL,,,0.0,,False,,,2024-10-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Harris Joseph,False
1948,,,,Grace,Griffin,J,,"Purok 2, Brgy. 47, PICTURE, SEX",RIZAL,,,0.0,,False,,,2024-10-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Griffin Grace,False
1949,,,,Tina,Mehta,J,,"Purok 3, Brgy. 48, , MALE",RIZAL,,,0.0,,False,,,2024-10-29,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Mehta Tina,False
1951,,FEMALE,,Kari,Kim,M,,"Purok 2, Brgy. 52, , SEX",RIZAL,,,0.0,,False,,,2024-10-30,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Kim Kari,False
1952,,FEMALE,,Bethany,Chander,Z,,"Purok 8, Brgy. 52, ,",MASAO,,,0.0,,True,Active,,2024-11-04,Ricz Gasul,,False,True,True,True,True,True,True,,,False,False,0.0,,,,,,,Chander Bethany,False
1953,,FEMALE,,Jennifer,Roberts,A,,"Purok 3, Brgy. 48, PICTURE,",RIZAL,,,0.0,,False,,,2024-11-05,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Roberts Jennifer,False
1955,,,,Kyle,Patterson,H,,"Purok 7, Brgy. MEMBER ID, , MALE",RIZAL,,,0.0,,False,,,2024-11-06,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Patterson Kyle,False
1956,,,,Alvin,Hu,A,,"Purok 1, Brgy. 45, , SEX",RIZAL,,,0.0,,False,,,2024-11-07,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Hu Alvin,False
1957,,,,Brett,Mehta,E,,"Purok 1, Brgy. 45, , FEMALE",RIZAL,,,0.0,,False,,,2024-11-07,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Mehta Brett,False
1958,,MALE,Mr.,Ruben,Mu̱oz,C,,"Purok 3, Brgy. 47, ,",RIZAL,,,0.0,,False,Active,,2024-11-07,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Mu̱oz Ruben,False
1959,,,,Erika,Rubio,O,,"Purok 8, Brgy. 48, , SEX",BANCASI,,,0.0,,False,,,2024-11-08,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Rubio Erika,False
1960,,,,Stanley,Malhotra,N,,"Purok 8, Brgy. 53, , FEMALE",BANCASI,,,0.0,,False,,,2024-11-11,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,,,,,,,Malhotra Stanley,False
1961,,,,Melinda,Navarro,S,,"Purok 9, Brgy. 50, ,",MASAO,,,0.0,,False,,,2024-11-19,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,2024-11-19,Michael,,,,,Navarro Melinda,False
1962,,,,Ross,Sanz,U,,"Purok 10, Brgy. MEMBER ID, , MALE",,,,0.0,,False,,,2024-11-19,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,2024-11-19,,,,,,Sanz Ross,False
1963,,,,Jon,Gao,E,,"Purok 7, Brgy. 48, , MALE",BANCASI,,,0.0,,False,,,2024-11-19,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,2024-11-19,Michael,,,,,Gao Jon,False
1964,,,,Jaime,Gutierrez,H,,"Purok 1, Brgy. 45, , MALE",BANCASI,,,0.0,,False,,,2024-11-19,Ricz Gasul,,False,False,False,False,False,False,False,,,False,False,0.0,2024-11-19,Michael,,,,,Gutierrez Jaime,False
